ID,cubename,ra,dec,void,TType,Re_arc,FoV,redshift,DL,DA,PA,ellip,Re_kpc,log_Mass,e_log_Mass,log_SFR_Ha,e_log_SFR_Ha,log_SFR_ssp,e_log_SFR_ssp,log_NII_Ha_cen,e_log_NII_Ha_cen,log_OIII_Hb_cen,e_log_OIII_Hb_cen,log_SII_Ha_cen,e_log_SII_Ha_cen,log_OII_Hb_cen,e_log_OII_Hb_cen,EW_Ha_cen,e_EW_Ha_cen,ZH_LW_Re_fit,e_ZH_LW_Re_fit,alpha_ZH_LW_Re_fit,e_alpha_ZH_LW_Re_fit,ZH_MW_Re_fit,e_ZH_MW_Re_fit,alpha_ZH_MW_Re_fit,e_alpha_ZH_MW_Re_fit,Age_LW_Re_fit,e_Age_LW_Re_fit,alpha_Age_LW_Re_fit,e_alpha_Age_LW_Re_fit,Age_MW_Re_fit,e_Age_MW_Re_fit,alpha_Age_MW_Re_fit,e_alpha_Age_MW_Re_fit,log_Mass_gas,vel_sigma_Re,e_vel_sigma_Re,log_SFR_SF,log_SFR_D_C,OH_O3N2_cen,e_OH_O3N2_cen,OH_N2_cen,e_OH_N2_cen,OH_ONS_cen,e_OH_ONS_cen,OH_R23_cen,e_OH_R23_cen,OH_pyqz_cen,e_OH_pyqz_cen,OH_t2_cen,e_OH_t2_cen,OH_M08_cen,e_OH_M08_cen,OH_T04_cen,e_OH_T04_cen,OH_dop_cen,e_OH_dop_cen,OH_O3N2_EPM09_cen,e_OH_O3N2_EPM09_cen,log_OI_Ha_cen,e_log_OI_Ha_cen,Ha_Hb_cen,e_Ha_Hb_cen,log_NII_Ha_Re,e_log_NII_Ha_Re,log_OIII_Hb_Re,e_log_OIII_Hb_Re,log_SII_Ha_Re,e_log_SII_Ha_Re,log_OII_Hb_Re,e_log_OII_Hb_Re,log_OI_Ha_Re,e_log_OI_Ha_Re,EW_Ha_Re,e_EW_Ha_Re,Ha_Hb_Re,e_Ha_Hb_Re,log_NII_Ha_ALL,e_log_NII_Ha_ALL,log_OIII_Hb_ALL,e_log_OIII_Hb_ALL,log_SII_Ha_ALL,e_log_SII_Ha_ALL,log_OII_Hb_ALL,e_log_OII_Hb_ALL,log_OI_Ha_ALL,e_log_OI_Ha_ALL,EW_Ha_ALL,e_EW_Ha_ALL,Ha_Hb_ALL,Sigma_Mass_cen,e_Sigma_Mass_cen,Sigma_Mass_Re,e_Sigma_Mass_Re,Sigma_Mass_ALL,e_Sigma_Mass_ALL,T30,ZH_T30,ZH_Re_T30,a_ZH_T30,T40,ZH_T40,ZH_Re_T40,a_ZH_T40,T50,ZH_T50,ZH_Re_T50,a_ZH_T50,T60,ZH_T60,ZH_Re_T60,a_ZH_T60,T70,ZH_T70,ZH_Re_T70,a_ZH_T70,T80,ZH_T80,ZH_Re_T80,a_ZH_T80,T90,ZH_T90,ZH_Re_T90,a_ZH_T90,T95,ZH_T95,ZH_Re_T95,a_ZH_T95,T99,ZH_T99,ZH_Re_T99,a_ZH_T99,log_Mass_gas_Av_gas_OH,log_Mass_gas_Av_ssp_OH,vel_ssp_2,e_vel_ssp_2,vel_Ha_2,e_vel_Ha_2,vel_ssp_1,e_vel_ssp_1,vel_Ha_1,e_vel_Ha_1,log_SFR_ssp_100Myr,log_SFR_ssp_10Myr,vel_disp_Ha_cen,vel_disp_ssp_cen,vel_disp_Ha_1Re,vel_disp_ssp_1Re,log_Mass_in_Re,ML_int,ML_avg,F_Ha_cen,e_F_Ha_cen,R50_kpc_V,e_R50_kpc_V,R50_kpc_Mass,e_R50_kpc_Mass,log_Mass_corr_in_R50_V,e_log_Mass_corr_in_R50_V,log_Mass_gas_Av_gas_log_log,Av_gas_Re,e_Av_gas_Re,Av_ssp_Re,e_Av_ssp_Re,Lambda_Re,e_Lambda_Re,flux_[OII]3726.03_Re_fit,e_flux_[OII]3726.03_Re_fit,flux_[OII]3726.03_alpha_fit,e_flux_[OII]3726.03_alpha_fit,flux_[OII]3728.82_Re_fit,e_flux_[OII]3728.82_Re_fit,flux_[OII]3728.82_alpha_fit,e_flux_[OII]3728.82_alpha_fit,flux_HI3734.37_Re_fit,e_flux_HI3734.37_Re_fit,flux_HI3734.37_alpha_fit,e_flux_HI3734.37_alpha_fit,flux_HI3797.9_Re_fit,e_flux_HI3797.9_Re_fit,flux_HI3797.9_alpha_fit,e_flux_HI3797.9_alpha_fit,flux_HeI3888.65_Re_fit,e_flux_HeI3888.65_Re_fit,flux_HeI3888.65_alpha_fit,e_flux_HeI3888.65_alpha_fit,flux_HI3889.05_Re_fit,e_flux_HI3889.05_Re_fit,flux_HI3889.05_alpha_fit,e_flux_HI3889.05_alpha_fit,flux_HeI3964.73_Re_fit,e_flux_HeI3964.73_Re_fit,flux_HeI3964.73_alpha_fit,e_flux_HeI3964.73_alpha_fit,flux_[NeIII]3967.46_Re_fit,e_flux_[NeIII]3967.46_Re_fit,flux_[NeIII]3967.46_alpha_fit,e_flux_[NeIII]3967.46_alpha_fit,flux_CaII3968.47_Re_fit,e_flux_CaII3968.47_Re_fit,flux_CaII3968.47_alpha_fit,e_flux_CaII3968.47_alpha_fit,flux_Hepsilon3970.07_Re_fit,e_flux_Hepsilon3970.07_Re_fit,flux_Hepsilon3970.07_alpha_fit,e_flux_Hepsilon3970.07_alpha_fit,flux_Hdelta4101.77_Re_fit,e_flux_Hdelta4101.77_Re_fit,flux_Hdelta4101.77_alpha_fit,e_flux_Hdelta4101.77_alpha_fit,flux_Hgamma4340.49_Re_fit,e_flux_Hgamma4340.49_Re_fit,flux_Hgamma4340.49_alpha_fit,e_flux_Hgamma4340.49_alpha_fit,flux_Hbeta4861.36_Re_fit,e_flux_Hbeta4861.36_Re_fit,flux_Hbeta4861.36_alpha_fit,e_flux_Hbeta4861.36_alpha_fit,flux_[OIII]4958.91_Re_fit,e_flux_[OIII]4958.91_Re_fit,flux_[OIII]4958.91_alpha_fit,e_flux_[OIII]4958.91_alpha_fit,flux_[OIII]5006.84_Re_fit,e_flux_[OIII]5006.84_Re_fit,flux_[OIII]5006.84_alpha_fit,e_flux_[OIII]5006.84_alpha_fit,flux_HeI5015.68_Re_fit,e_flux_HeI5015.68_Re_fit,flux_HeI5015.68_alpha_fit,e_flux_HeI5015.68_alpha_fit,flux_[NI]5197.9_Re_fit,e_flux_[NI]5197.9_Re_fit,flux_[NI]5197.9_alpha_fit,e_flux_[NI]5197.9_alpha_fit,flux_[NI]5200.26_Re_fit,e_flux_[NI]5200.26_Re_fit,flux_[NI]5200.26_alpha_fit,e_flux_[NI]5200.26_alpha_fit,flux_HeI5876.0_Re_fit,e_flux_HeI5876.0_Re_fit,flux_HeI5876.0_alpha_fit,e_flux_HeI5876.0_alpha_fit,flux_NaI5889.95_Re_fit,e_flux_NaI5889.95_Re_fit,flux_NaI5889.95_alpha_fit,e_flux_NaI5889.95_alpha_fit,flux_NaI5895.92_Re_fit,e_flux_NaI5895.92_Re_fit,flux_NaI5895.92_alpha_fit,e_flux_NaI5895.92_alpha_fit,flux_[OI]6300.3_Re_fit,e_flux_[OI]6300.3_Re_fit,flux_[OI]6300.3_alpha_fit,e_flux_[OI]6300.3_alpha_fit,flux_[NII]6548.05_Re_fit,e_flux_[NII]6548.05_Re_fit,flux_[NII]6548.05_alpha_fit,e_flux_[NII]6548.05_alpha_fit,flux_Halpha6562.85_Re_fit,e_flux_Halpha6562.85_Re_fit,flux_Halpha6562.85_alpha_fit,e_flux_Halpha6562.85_alpha_fit,flux_[NII]6583.45_Re_fit,e_flux_[NII]6583.45_Re_fit,flux_[NII]6583.45_alpha_fit,e_flux_[NII]6583.45_alpha_fit,flux_[SII]6716.44_Re_fit,e_flux_[SII]6716.44_Re_fit,flux_[SII]6716.44_alpha_fit,e_flux_[SII]6716.44_alpha_fit,flux_[SII]6730.82_Re_fit,e_flux_[SII]6730.82_Re_fit,flux_[SII]6730.82_alpha_fit,e_flux_[SII]6730.82_alpha_fit,flux_[ArIII]7135.8_Re_fit,e_flux_[ArIII]7135.8_Re_fit,flux_[ArIII]7135.8_alpha_fit,e_flux_[ArIII]7135.8_alpha_fit,OH_Mar13_N2_Re_fit,e_OH_Mar13_N2_Re_fit,OH_Mar13_N2_alpha_fit,e_OH_Mar13_N2_alpha_fit,OH_Mar13_O3N2_Re_fit,e_OH_Mar13_O3N2_Re_fit,OH_Mar13_O3N2_alpha_fit,e_OH_Mar13_O3N2_alpha_fit,OH_T04_Re_fit,e_OH_T04_Re_fit,OH_T04_alpha_fit,e_OH_T04_alpha_fit,OH_Pet04_N2_lin_Re_fit,e_OH_Pet04_N2_lin_Re_fit,OH_Pet04_N2_lin_alpha_fit,e_OH_Pet04_N2_lin_alpha_fit,OH_Pet04_N2_poly_Re_fit,e_OH_Pet04_N2_poly_Re_fit,OH_Pet04_N2_poly_alpha_fit,e_OH_Pet04_N2_poly_alpha_fit,OH_Pet04_O3N2_Re_fit,e_OH_Pet04_O3N2_Re_fit,OH_Pet04_O3N2_alpha_fit,e_OH_Pet04_O3N2_alpha_fit,OH_Kew02_N2O2_Re_fit,e_OH_Kew02_N2O2_Re_fit,OH_Kew02_N2O2_alpha_fit,e_OH_Kew02_N2O2_alpha_fit,OH_Pil10_ONS_Re_fit,e_OH_Pil10_ONS_Re_fit,OH_Pil10_ONS_alpha_fit,e_OH_Pil10_ONS_alpha_fit,OH_Pil10_ON_Re_fit,e_OH_Pil10_ON_Re_fit,OH_Pil10_ON_alpha_fit,e_OH_Pil10_ON_alpha_fit,OH_Pil11_NS_Re_fit,e_OH_Pil11_NS_Re_fit,OH_Pil11_NS_alpha_fit,e_OH_Pil11_NS_alpha_fit,OH_Cur20_RS32_Re_fit,e_OH_Cur20_RS32_Re_fit,OH_Cur20_RS32_alpha_fit,e_OH_Cur20_RS32_alpha_fit,OH_Cur20_R3_Re_fit,e_OH_Cur20_R3_Re_fit,OH_Cur20_R3_alpha_fit,e_OH_Cur20_R3_alpha_fit,OH_Cur20_O3O2_Re_fit,e_OH_Cur20_O3O2_Re_fit,OH_Cur20_O3O2_alpha_fit,e_OH_Cur20_O3O2_alpha_fit,OH_Cur20_S2_Re_fit,e_OH_Cur20_S2_Re_fit,OH_Cur20_S2_alpha_fit,e_OH_Cur20_S2_alpha_fit,OH_Cur20_R2_Re_fit,e_OH_Cur20_R2_Re_fit,OH_Cur20_R2_alpha_fit,e_OH_Cur20_R2_alpha_fit,OH_Cur20_N2_Re_fit,e_OH_Cur20_N2_Re_fit,OH_Cur20_N2_alpha_fit,e_OH_Cur20_N2_alpha_fit,OH_Cur20_R23_Re_fit,e_OH_Cur20_R23_Re_fit,OH_Cur20_R23_alpha_fit,e_OH_Cur20_R23_alpha_fit,OH_Cur20_O3N2_Re_fit,e_OH_Cur20_O3N2_Re_fit,OH_Cur20_O3N2_alpha_fit,e_OH_Cur20_O3N2_alpha_fit,OH_Cur20_O3S2_Re_fit,e_OH_Cur20_O3S2_Re_fit,OH_Cur20_O3S2_alpha_fit,e_OH_Cur20_O3S2_alpha_fit,OH_KK04_Re_fit,e_OH_KK04_Re_fit,OH_KK04_alpha_fit,e_OH_KK04_alpha_fit,OH_Pil16_R_Re_fit,e_OH_Pil16_R_Re_fit,OH_Pil16_R_alpha_fit,e_OH_Pil16_R_alpha_fit,OH_Pil16_S_Re_fit,e_OH_Pil16_S_Re_fit,OH_Pil16_S_alpha_fit,e_OH_Pil16_S_alpha_fit,OH_Ho_Re_fit,e_OH_Ho_Re_fit,OH_Ho_alpha_fit,e_OH_Ho_alpha_fit,U_Dors_O32_Re_fit,e_U_Dors_O32_Re_fit,U_Dors_O32_alpha_fit,e_U_Dors_O32_alpha_fit,U_Dors_S_Re_fit,e_U_Dors_S_Re_fit,U_Dors_S_alpha_fit,e_U_Dors_S_alpha_fit,U_Mor16_O23_fs_Re_fit,e_U_Mor16_O23_fs_Re_fit,U_Mor16_O23_fs_alpha_fit,e_U_Mor16_O23_fs_alpha_fit,U_Mor16_O23_ts_Re_fit,e_U_Mor16_O23_ts_Re_fit,U_Mor16_O23_ts_alpha_fit,e_U_Mor16_O23_ts_alpha_fit,NH_Pil16_R_Re_fit,e_NH_Pil16_R_Re_fit,NH_Pil16_R_alpha_fit,e_NH_Pil16_R_alpha_fit,NO_Pil16_R_Re_fit,e_NO_Pil16_R_Re_fit,NO_Pil16_R_alpha_fit,e_NO_Pil16_R_alpha_fit,NO_Pil16_Ho_R_Re_fit,e_NO_Pil16_Ho_R_Re_fit,NO_Pil16_Ho_R_alpha_fit,e_NO_Pil16_Ho_R_alpha_fit,NO_Pil16_N2_R2_Re_fit,e_NO_Pil16_N2_R2_Re_fit,NO_Pil16_N2_R2_alpha_fit,e_NO_Pil16_N2_R2_alpha_fit,Ne_Oster_S_Re_fit,e_Ne_Oster_S_Re_fit,Ne_Oster_S_alpha_fit,e_Ne_Oster_S_alpha_fit,C24668_Re_fit,C24668_alpha_fit,CN1_Re_fit,CN1_alpha_fit,CN2_Re_fit,CN2_alpha_fit,Ca4227_Re_fit,Ca4227_alpha_fit,Ca4455_Re_fit,Ca4455_alpha_fit,CaH1_Re_fit,CaH1_alpha_fit,CaH2_Re_fit,CaH2_alpha_fit,CaHK_Re_fit,CaHK_alpha_fit,Fe4383_Re_fit,Fe4383_alpha_fit,Fe4531_Re_fit,Fe4531_alpha_fit,Fe5015_Re_fit,Fe5015_alpha_fit,Fe5270_Re_fit,Fe5270_alpha_fit,Fe5335_Re_fit,Fe5335_alpha_fit,Fe5406_Re_fit,Fe5406_alpha_fit,Fe5709_Re_fit,Fe5709_alpha_fit,Fe5782_Re_fit,Fe5782_alpha_fit,G4300_Re_fit,G4300_alpha_fit,HDeltaA_Re_fit,HDeltaA_alpha_fit,HDeltaF_Re_fit,HDeltaF_alpha_fit,HGammaA_Re_fit,HGammaA_alpha_fit,HGammaF_Re_fit,HGammaF_alpha_fit,Hb_Re_fit,Hb_alpha_fit,Hdmod_Re_fit,Hdmod_alpha_fit,Mg1_Re_fit,Mg1_alpha_fit,Mg2_Re_fit,Mg2_alpha_fit,MgICvD_Re_fit,MgICvD_alpha_fit,Mgb_Re_fit,Mgb_alpha_fit,NaD_Re_fit,NaD_alpha_fit,SN_Re_fit,SN_alpha_fit,TiO1_Re_fit,TiO1_alpha_fit,TiO2SDSS_Re_fit,TiO2SDSS_alpha_fit,TiO2_Re_fit,TiO2_alpha_fit,aTiO_Re_fit,aTiO_alpha_fit,bTiO_Re_fit,bTiO_alpha_fit,e_C24668_Re_fit,e_C24668_alpha_fit,e_CN1_Re_fit,e_CN1_alpha_fit,e_CN2_Re_fit,e_CN2_alpha_fit,e_Ca4227_Re_fit,e_Ca4227_alpha_fit,e_Ca4455_Re_fit,e_Ca4455_alpha_fit,e_CaH1_Re_fit,e_CaH1_alpha_fit,e_CaH2_Re_fit,e_CaH2_alpha_fit,e_CaHK_Re_fit,e_CaHK_alpha_fit,e_Fe4383_Re_fit,e_Fe4383_alpha_fit,e_Fe4531_Re_fit,e_Fe4531_alpha_fit,e_Fe5015_Re_fit,e_Fe5015_alpha_fit,e_Fe5270_Re_fit,e_Fe5270_alpha_fit,e_Fe5335_Re_fit,e_Fe5335_alpha_fit,e_Fe5406_Re_fit,e_Fe5406_alpha_fit,e_Fe5709_Re_fit,e_Fe5709_alpha_fit,e_Fe5782_Re_fit,e_Fe5782_alpha_fit,e_G4300_Re_fit,e_G4300_alpha_fit,e_HDeltaA_Re_fit,e_HDeltaA_alpha_fit,e_HDeltaF_Re_fit,e_HDeltaF_alpha_fit,e_HGammaA_Re_fit,e_HGammaA_alpha_fit,e_HGammaF_Re_fit,e_HGammaF_alpha_fit,e_Hb_Re_fit,e_Hb_alpha_fit,e_Hdmod_Re_fit,e_Hdmod_alpha_fit,e_Mg1_Re_fit,e_Mg1_alpha_fit,e_Mg2_Re_fit,e_Mg2_alpha_fit,e_MgICvD_Re_fit,e_MgICvD_alpha_fit,e_Mgb_Re_fit,e_Mgb_alpha_fit,e_NaD_Re_fit,e_NaD_alpha_fit,e_SN_Re_fit,e_SN_alpha_fit,e_TiO1_Re_fit,e_TiO1_alpha_fit,e_TiO2SDSS_Re_fit,e_TiO2SDSS_alpha_fit,e_TiO2_Re_fit,e_TiO2_alpha_fit,e_aTiO_Re_fit,e_aTiO_alpha_fit,e_bTiO_Re_fit,e_bTiO_alpha_fit,D4000_Re_fit,e_D4000_Re_fit,D4000_alpha_fit,e_D4000_alpha_fit
--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,dex,dex,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,10^-16 erg/s/cm^2,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,dex,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,--,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,--,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,Angstrom,--,--,--,--,--
